Verbo(nselect:0) 	 	 {perform, execute, do}(nselect:67)
{proceed, go forward, continue}(nselect:1) 	 	 {limp}(nselect:0)
{proceed, go forward, continue}(nselect:1) 	 	 {wander}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {back}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {pan}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {follow}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {precede, lead}(nselect:0)
{precede, lead}(nselect:0) 	 	 {lead, head}(nselect:2)
{lead, head}(nselect:2) 	 	 {draw away}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {pursue, follow}(nselect:1)
{pursue, follow}(nselect:1) 	 	 {stalk}(nselect:0)
{pursue, follow}(nselect:1) 	 	 {chase, chase after, trail, tail, tag, give chase, dog, go after, track}(nselect:0)
{pursue, follow}(nselect:1) 	 	 {haunt, stalk}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {return}(nselect:16)
{return}(nselect:16) 	 	 {resurrect, rise, uprise}(nselect:0)
{return}(nselect:16) 	 	 {trace, retrace}(nselect:0)
{return}(nselect:16) 	 	 {backtrack, turn back, double back}(nselect:0)
{return}(nselect:16) 	 	 {cut back, flash back}(nselect:0)
{return}(nselect:16) 	 	 {home}(nselect:0)
{return}(nselect:16) 	 	 {go home, head home}(nselect:0)
{return}(nselect:16) 	 	 {return}(nselect:0)
{return}(nselect:16) 	 	 {boomerang}(nselect:0)
{return}(nselect:16) 	 	 {bounce}(nselect:0)
{return}(nselect:16) 	 	 {revisit}(nselect:1)
{travel, go, move, locomote}(nselect:26) 	 	 {derail, jump}(nselect:1)
{travel, go, move, locomote}(nselect:26) 	 	 {flock}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {accompany}(nselect:1)
{accompany}(nselect:1) 	 	 {walk}(nselect:0)
{accompany}(nselect:1) 	 	 {run, consort}(nselect:0)
{accompany}(nselect:1) 	 	 {escort}(nselect:0)
{accompany}(nselect:1) 	 	 {see, escort}(nselect:0)
{accompany}(nselect:1) 	 	 {tag along}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {billow}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {circulate}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {circle, circulate}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {angle}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {pass, go through, go across}(nselect:21)
{pass, go through, go across}(nselect:21) 	 	 {break through, crack}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {squeak by, squeak through}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {transit}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {infiltrate, pass through}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {run}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {transit, pass through, move through, pass across, pass over}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {cut}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {crash}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {muscle}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {transgress, trespass, overstep}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {negotiate, negociate}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {lock}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {make, work}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {cycle}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {fumble, blunder}(nselect:0)
{pass, go through, go across}(nselect:21) 	 	 {traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {tramp}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {stride}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {walk}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {crisscross}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {ford}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {bridge}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {jaywalk}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {drive, take}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {course}(nselect:0)
{traverse, track, cover, cross, pass over, get over, get across, cut through, cut across}(nselect:5) 	 	 {hop}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {travel by, pass by, surpass, go past, go by, pass}(nselect:2)
{travel by, pass by, surpass, go past, go by, pass}(nselect:2) 	 	 {skirt}(nselect:0)
{travel by, pass by, surpass, go past, go by, pass}(nselect:2) 	 	 {run by}(nselect:0)
{travel by, pass by, surpass, go past, go by, pass}(nselect:2) 	 	 {fly by}(nselect:0)
{travel by, pass by, surpass, go past, go by, pass}(nselect:2) 	 	 {zip by, fly by, whisk by}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {travel rapidly, speed, hurry, zip}(nselect:0)
{travel rapidly, speed, hurry, zip}(nselect:0) 	 	 {flit, flutter, fleet, dart}(nselect:0)
{travel rapidly, speed, hurry, zip}(nselect:0) 	 	 {zoom, zoom along, whizz, whizz along}(nselect:0)
{travel rapidly, speed, hurry, zip}(nselect:0) 	 	 {run}(nselect:1)
{run}(nselect:1) 	 	 {trot, jog, clip}(nselect:0)
{run}(nselect:1) 	 	 {scurry, scamper, skitter, scuttle}(nselect:0)
{run}(nselect:1) 	 	 {romp}(nselect:0)
{run}(nselect:1) 	 	 {run bases}(nselect:0)
{run}(nselect:1) 	 	 {streak}(nselect:0)
{run}(nselect:1) 	 	 {run}(nselect:0)
{run}(nselect:1) 	 	 {outrun}(nselect:0)
{run}(nselect:1) 	 	 {jog}(nselect:0)
{run}(nselect:1) 	 	 {sprint}(nselect:0)
{run}(nselect:1) 	 	 {lope}(nselect:0)
{run}(nselect:1) 	 	 {rush}(nselect:0)
{run}(nselect:1) 	 	 {hare}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {speed}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {zoom}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {drive}(nselect:0)
{drive}(nselect:0) 	 	 {pull}(nselect:1)
{pull}(nselect:1) 	 	 {cut in}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {rush, hotfoot, hasten, hie, speed, race, pelt along, rush along, cannonball along, bucket along, belt along, step on it}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {trail, shack}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {shuttle}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {hiss, whoosh}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {whisk}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {career}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {circuit}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {lance}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {outflank, go around}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {propagate}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {draw}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {transfer, change}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {swash}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {pace}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {step, tread}(nselect:0)
{step, tread}(nselect:0) 	 	 {step on, tread on}(nselect:1)
{travel, go, move, locomote}(nselect:26) 	 	 {step}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {hurtle}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {retreat}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {whistle}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {island hop}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {plow, plough}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {lurch}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {sift}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {fall}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {drag}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {run}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {bang}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {precess}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {travel, move around}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {ride}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {snowshoe}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {beetle}(nselect:0)
{travel, go, move, locomote}(nselect:26) 	 	 {withdraw, retreat, pull away, draw back, recede, pull back, retire, move back}(nselect:8)
{withdraw, retreat, pull away, draw back, recede, pull back, retire, move back}(nselect:8) 	 	 {fall back}(nselect:0)
{withdraw, retreat, pull away, draw back, recede, pull back, retire, move back}(nselect:8) 	 	 {retrograde, retreat}(nselect:0)
{withdraw, retreat, pull away, draw back, recede, pull back, retire, move back}(nselect:8) 	 	 {back up, back off, back down}(nselect:0)
Verbo(nselect:0) 	 	 {keep, maintain, hold}(nselect:16)
{keep, maintain, hold}(nselect:16) 	 	 {pressurize, pressurise}(nselect:0)
{keep, maintain, hold}(nselect:16) 	 	 {continue, uphold, carry on, bear on, preserve}(nselect:1)
{continue, uphold, carry on, bear on, preserve}(nselect:1) 	 	 {persevere, persist, hang in, hang on, hold on}(nselect:1)
{persevere, persist, hang in, hang on, hold on}(nselect:1) 	 	 {obstinate}(nselect:0)
{persevere, persist, hang in, hang on, hold on}(nselect:1) 	 	 {ask for it, ask for trouble}(nselect:0)
{persevere, persist, hang in, hang on, hold on}(nselect:1) 	 	 {plug, plug away}(nselect:0)
{persevere, persist, hang in, hang on, hold on}(nselect:1) 	 	 {stick to, stick with, follow}(nselect:0)
{continue, uphold, carry on, bear on, preserve}(nselect:1) 	 	 {perpetuate}(nselect:0)
{continue, uphold, carry on, bear on, preserve}(nselect:1) 	 	 {prolong, sustain, keep up}(nselect:0)
{continue, uphold, carry on, bear on, preserve}(nselect:1) 	 	 {mummify}(nselect:0)
{continue, uphold, carry on, bear on, preserve}(nselect:1) 	 	 {resume, restart, re-start}(nselect:6)
{keep, maintain, hold}(nselect:16) 	 	 {hold over}(nselect:0)
{keep, maintain, hold}(nselect:16) 	 	 {conserve}(nselect:0)
{keep, maintain, hold}(nselect:16) 	 	 {preserve}(nselect:0)
{keep, maintain, hold}(nselect:16) 	 	 {distance}(nselect:0)
{keep, maintain, hold}(nselect:16) 	 	 {housekeep}(nselect:0)
Verbo(nselect:0) 	 	 {understand}(nselect:3)
{understand}(nselect:3) 	 	 {solve, work out, figure out, puzzle out, lick, work}(nselect:8)
{solve, work out, figure out, puzzle out, lick, work}(nselect:8) 	 	 {answer, resolve}(nselect:0)
{solve, work out, figure out, puzzle out, lick, work}(nselect:8) 	 	 {riddle}(nselect:0)
{solve, work out, figure out, puzzle out, lick, work}(nselect:8) 	 	 {strike}(nselect:0)
{solve, work out, figure out, puzzle out, lick, work}(nselect:8) 	 	 {guess, infer}(nselect:0)
{solve, work out, figure out, puzzle out, lick, work}(nselect:8) 	 	 {break}(nselect:0)
{solve, work out, figure out, puzzle out, lick, work}(nselect:8) 	 	 {answer}(nselect:2)
{understand}(nselect:3) 	 	 {interpret, construe, see}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {misconstrue, misinterpret, misconceive, misunderstand, misapprehend, be amiss}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {read between the lines}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {mythicize, mythicise}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {literalize, literalise}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {spiritualize, spiritualise}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {reinterpret}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {allegorize, allegorise}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {take, read}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {read, scan}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {educe, evoke, elicit, extract, draw out}(nselect:0)
{interpret, construe, see}(nselect:0) 	 	 {read}(nselect:2)
{read}(nselect:2) 	 	 {anagram, anagrammatize, anagrammatise}(nselect:0)
{read}(nselect:2) 	 	 {reread}(nselect:0)
{read}(nselect:2) 	 	 {dip into}(nselect:0)
{read}(nselect:2) 	 	 {decipher, trace}(nselect:0)
{read}(nselect:2) 	 	 {skim, skim over}(nselect:0)
{read}(nselect:2) 	 	 {lipread, lip-read, speech-read}(nselect:0)
{understand}(nselect:3) 	 	 {grok, get the picture, comprehend, savvy, dig, grasp, compass, apprehend}(nselect:0)
{understand}(nselect:3) 	 	 {sense}(nselect:0)
{understand}(nselect:3) 	 	 {follow}(nselect:0)
{understand}(nselect:3) 	 	 {catch, get}(nselect:0)
{understand}(nselect:3) 	 	 {touch}(nselect:0)
{understand}(nselect:3) 	 	 {understand, read, interpret, translate}(nselect:0)
{understand}(nselect:3) 	 	 {read}(nselect:0)
{understand}(nselect:3) 	 	 {make out}(nselect:0)
{understand}(nselect:3) 	 	 {penetrate, fathom, bottom}(nselect:0)
Verbo(nselect:0) 	 	 {record, register}(nselect:7)
Verbo(nselect:0) 	 	 {burn, combust}(nselect:0)
{burn, combust}(nselect:0) 	 	 {ignite, light}(nselect:0)
{burn, combust}(nselect:0) 	 	 {char, coal}(nselect:0)
{burn, combust}(nselect:0) 	 	 {deflagrate}(nselect:0)
{burn, combust}(nselect:0) 	 	 {set ablaze, set aflame, set on fire, set afire}(nselect:5)
Verbo(nselect:0) 	 	 {happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {break, recrudesce, develop}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {arise, come up}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {result}(nselect:1)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {intervene}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {transpire}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {give}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {operate}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {supervene}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {proceed, go}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {come}(nselect:1)
{come}(nselect:1) 	 	 {fall, descend, settle}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {fall}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {anticipate}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {develop}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {recur, repeat}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {go off, come off, go over}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {come around, roll around}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {happen, materialize, materialise}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {happen, befall, bechance}(nselect:12)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {befall, bechance, betide}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {concur, coincide}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {backfire, backlash, recoil}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {chance}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {break}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {fall, shine, strike}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {turn out}(nselect:0)
{happen, hap, go on, pass off, occur, pass, fall out, come about, take place}(nselect:87) 	 	 {synchronize, synchronise, contemporize, contemporise}(nselect:0)
Verbo(nselect:0) 	 	 {prevent, keep}(nselect:0)
{prevent, keep}(nselect:0) 	 	 {impede, hinder}(nselect:4)
{impede, hinder}(nselect:4) 	 	 {obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {blockade, block off}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {barricade, barricado}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {barricade}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {suffocate, stifle, asphyxiate, choke}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {tie up}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {dam, dam up}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {screen, block out}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {land up, earth up}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {clog, choke off, clog up, back up, congest, choke, foul}(nselect:0)
{obstruct, obturate, impede, occlude, jam, block, close up}(nselect:4) 	 	 {barricade, block, blockade, stop, block off, block up, bar}(nselect:12)
{barricade, block, blockade, stop, block off, block up, bar}(nselect:12) 	 	 {shut off, block off, close off}(nselect:0)
{barricade, block, blockade, stop, block off, block up, bar}(nselect:12) 	 	 {close}(nselect:1)
{impede, hinder}(nselect:4) 	 	 {inhibit}(nselect:0)
{impede, hinder}(nselect:4) 	 	 {interfere}(nselect:0)
{impede, hinder}(nselect:4) 	 	 {set back}(nselect:0)
{impede, hinder}(nselect:4) 	 	 {hobble}(nselect:0)
{impede, hinder}(nselect:4) 	 	 {stunt}(nselect:0)
{prevent, keep}(nselect:0) 	 	 {defend}(nselect:0)
{defend}(nselect:0) 	 	 {protect}(nselect:0)
{protect}(nselect:0) 	 	 {cover for}(nselect:0)
{protect}(nselect:0) 	 	 {immunize, immunise}(nselect:0)
{protect}(nselect:0) 	 	 {overprotect}(nselect:0)
{protect}(nselect:0) 	 	 {look out}(nselect:0)
{protect}(nselect:0) 	 	 {cover}(nselect:0)
{protect}(nselect:0) 	 	 {guard, ward}(nselect:0)
{protect}(nselect:0) 	 	 {shield, screen}(nselect:0)
{protect}(nselect:0) 	 	 {charm}(nselect:0)
{protect}(nselect:0) 	 	 {wall, palisade, fence, fence in, surround}(nselect:0)
{protect}(nselect:0) 	 	 {safeguard}(nselect:0)
{protect}(nselect:0) 	 	 {cover}(nselect:0)
{protect}(nselect:0) 	 	 {cover}(nselect:0)
