Verbo(nselect:0) 	 	 {perform, execute, do}(nselect:5)
{create}(nselect:2) 	 	 {carve out}(nselect:0)
Verbo(nselect:0) 	 	 {transfer}(nselect:0)
{transfer}(nselect:0) 	 	 {give}(nselect:0)
{give}(nselect:0) 	 	 {provide, supply, ply, cater}(nselect:0)
{give}(nselect:0) 	 	 {cough up, pony up, spit up}(nselect:0)
{give}(nselect:0) 	 	 {lease, let, rent}(nselect:0)
{give}(nselect:0) 	 	 {support}(nselect:0)
{give}(nselect:0) 	 	 {pay}(nselect:4)
{pay}(nselect:4) 	 	 {subsidize, subsidise}(nselect:0)
{pay}(nselect:4) 	 	 {finance}(nselect:0)
{pay}(nselect:4) 	 	 {put up, contribute}(nselect:0)
{pay}(nselect:4) 	 	 {compensate, recompense, remunerate}(nselect:0)
{pay}(nselect:4) 	 	 {overpay}(nselect:0)
{pay}(nselect:4) 	 	 {underpay}(nselect:0)
{pay}(nselect:4) 	 	 {prepay}(nselect:0)
{pay}(nselect:4) 	 	 {go Dutch}(nselect:0)
{pay}(nselect:4) 	 	 {compensate, recompense, repair, indemnify}(nselect:1)
{compensate, recompense, repair, indemnify}(nselect:1) 	 	 {give}(nselect:0)
{pay}(nselect:4) 	 	 {tithe}(nselect:0)
{pay}(nselect:4) 	 	 {remit}(nselect:0)
{pay}(nselect:4) 	 	 {redeem, pay off}(nselect:0)
{pay}(nselect:4) 	 	 {spend, expend, drop}(nselect:0)
{pay}(nselect:4) 	 	 {bribe, corrupt, buy, grease one's palms}(nselect:0)
{pay}(nselect:4) 	 	 {refund, return, repay, give back}(nselect:0)
{pay}(nselect:4) 	 	 {foot, pick}(nselect:0)
{pay}(nselect:4) 	 	 {charge}(nselect:0)
{pay}(nselect:4) 	 	 {pay cash}(nselect:0)
{pay}(nselect:4) 	 	 {defray}(nselect:0)
{pay}(nselect:4) 	 	 {kick back}(nselect:0)
{pay}(nselect:4) 	 	 {prefer}(nselect:0)
{pay}(nselect:4) 	 	 {disburse, pay out}(nselect:1)
{give}(nselect:0) 	 	 {accord, allot, grant}(nselect:0)
{give}(nselect:0) 	 	 {allow, grant}(nselect:0)
{give}(nselect:0) 	 	 {present, submit}(nselect:0)
{give}(nselect:0) 	 	 {bestow}(nselect:0)
{give}(nselect:0) 	 	 {heap}(nselect:0)
{give}(nselect:0) 	 	 {distribute, administer, mete out, deal, parcel out, lot, dispense, shell out, deal out, dish out, allot, dole out}(nselect:0)
{distribute, administer, mete out, deal, parcel out, lot, dispense, shell out, deal out, dish out, allot, dole out}(nselect:0) 	 	 {assign, allot, portion}(nselect:0)
{assign, allot, portion}(nselect:0) 	 	 {allow, appropriate, earmark, set aside, reserve}(nselect:0)
{assign, allot, portion}(nselect:0) 	 	 {allocate, apportion}(nselect:1)
{allocate, apportion}(nselect:1) 	 	 {reapportion, reallocate}(nselect:0)
{allocate, apportion}(nselect:1) 	 	 {ration, ration out}(nselect:0)
{allocate, apportion}(nselect:1) 	 	 {award, present}(nselect:0)
{give}(nselect:0) 	 	 {offer, proffer}(nselect:2)
{offer, proffer}(nselect:2) 	 	 {give}(nselect:0)
{offer, proffer}(nselect:2) 	 	 {tender}(nselect:0)
{give}(nselect:0) 	 	 {contribute, give, chip in, kick in}(nselect:0)
{give}(nselect:0) 	 	 {render, return}(nselect:0)
{give}(nselect:0) 	 	 {deposit, bank}(nselect:0)
{give}(nselect:0) 	 	 {lend, loan}(nselect:0)
{give}(nselect:0) 	 	 {supply, provide, render, furnish}(nselect:1)
{supply, provide, render, furnish}(nselect:1) 	 	 {hydrate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {charge}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {date}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {feed}(nselect:1)
{supply, provide, render, furnish}(nselect:1) 	 	 {calk}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {fund}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {stint, skimp, scant}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {terrace, terrasse}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {dado}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {innervate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {signalize, signalise}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {extend, offer}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {stock}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {stock, buy in, stock up}(nselect:1)
{stock, buy in, stock up}(nselect:1) 	 	 {overstock}(nselect:0)
{stock, buy in, stock up}(nselect:1) 	 	 {understock}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {caption}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {tube}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {ticket}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {stock}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {stock}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {rim}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {fret}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {step}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {rail}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {grate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {capitalize, capitalise}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {alphabetize}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {wharf}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {air-cool, air-condition}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {uniform}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {railroad}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {partner}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {bewhisker, whisker}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {subtitle}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {headline}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {match}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {hobnail}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {wive}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {victual}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {surfeit, cloy}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {heat}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {seat}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {seat}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {ramp}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {arm}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {interleave}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {glass, glaze}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {crenel, crenelate, crenellate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {causeway}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {canal, canalize, canalise}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {bush}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {brattice}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {furnish}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {slat}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {berth}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {bed}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {computerize, computerise}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {costume}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {bottom}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {rafter}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {tool}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {key}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {fuel}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {provision, purvey}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {yield, give, afford}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {equip, fit, fit out, outfit}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {transistorize, transistorise}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {upholster}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {cleat}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {coal}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {corbel}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {cornice}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {constitutionalize}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {copper-bottom}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {curtain}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {gate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {index}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {joint, articulate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {pour}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {pump}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {fuel, fire}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {flood, oversupply, glut}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {toggle}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {patch}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {water}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {leverage}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {tap}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {top, top out}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {reflectorize, reflectorise}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {retrofit}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {border, edge}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {machicolate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {sanitate}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {hat}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {theme}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {kern}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {headquarter}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {shelter}(nselect:3)
{shelter}(nselect:3) 	 	 {house, put up, domiciliate}(nselect:0)
{shelter}(nselect:3) 	 	 {kennel}(nselect:0)
{shelter}(nselect:3) 	 	 {stable}(nselect:0)
{shelter}(nselect:3) 	 	 {stall}(nselect:0)
{shelter}(nselect:3) 	 	 {harbor, harbour}(nselect:0)
{supply, provide, render, furnish}(nselect:1) 	 	 {offer}(nselect:4)
{offer}(nselect:4) 	 	 {hook, solicit, accost}(nselect:0)
{give}(nselect:0) 	 	 {requite, repay}(nselect:0)
{give}(nselect:0) 	 	 {spare, give up, part with, dispense with}(nselect:0)
{give}(nselect:0) 	 	 {vest}(nselect:0)
{give}(nselect:0) 	 	 {enfeoff}(nselect:0)
{give}(nselect:0) 	 	 {concede, yield, cede, grant}(nselect:1)
{transfer}(nselect:0) 	 	 {exchange, change, interchange}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {cash, cash in}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {ransom, redeem}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {redeem}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {substitute, sub, stand in, fill in}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {trade, swap, swop, switch}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {barter}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {trade, trade in}(nselect:0)
{exchange, change, interchange}(nselect:0) 	 	 {sell}(nselect:2)
{sell}(nselect:2) 	 	 {clear}(nselect:0)
{sell}(nselect:2) 	 	 {negociate}(nselect:0)
{sell}(nselect:2) 	 	 {scalp}(nselect:0)
{sell}(nselect:2) 	 	 {bootleg}(nselect:0)
{sell}(nselect:2) 	 	 {sell short}(nselect:0)
{sell}(nselect:2) 	 	 {remainder}(nselect:0)
{sell}(nselect:2) 	 	 {resell}(nselect:0)
{sell}(nselect:2) 	 	 {syndicate}(nselect:0)
{sell}(nselect:2) 	 	 {deaccession}(nselect:0)
{sell}(nselect:2) 	 	 {sell off}(nselect:0)
{sell}(nselect:2) 	 	 {foist off, palm off, fob off}(nselect:0)
{sell}(nselect:2) 	 	 {realize, realise}(nselect:0)
{sell}(nselect:2) 	 	 {auction, auction off, auctioneer}(nselect:0)
{sell}(nselect:2) 	 	 {retail}(nselect:0)
{sell}(nselect:2) 	 	 {wholesale}(nselect:0)
{sell}(nselect:2) 	 	 {sacrifice}(nselect:0)
{sell}(nselect:2) 	 	 {dump, underprice}(nselect:0)
{sell}(nselect:2) 	 	 {undersell, undercut}(nselect:0)
{sell}(nselect:2) 	 	 {dispose}(nselect:0)
{sell}(nselect:2) 	 	 {move}(nselect:0)
{sell}(nselect:2) 	 	 {prostitute}(nselect:0)
{transfer}(nselect:0) 	 	 {demise}(nselect:0)
{transfer}(nselect:0) 	 	 {alien, alienate}(nselect:0)
{transfer}(nselect:0) 	 	 {negociate}(nselect:0)
{transfer}(nselect:0) 	 	 {convey}(nselect:0)
{transfer}(nselect:0) 	 	 {desacralize, secularize}(nselect:0)
{transfer}(nselect:0) 	 	 {assign}(nselect:0)
{transfer}(nselect:0) 	 	 {distribute}(nselect:0)
{transfer}(nselect:0) 	 	 {pass, hand, reach, pass on, turn over, give}(nselect:1)
{pass, hand, reach, pass on, turn over, give}(nselect:1) 	 	 {give}(nselect:0)
{pass, hand, reach, pass on, turn over, give}(nselect:1) 	 	 {slip, sneak}(nselect:0)
{pass, hand, reach, pass on, turn over, give}(nselect:1) 	 	 {deal}(nselect:0)
{pass, hand, reach, pass on, turn over, give}(nselect:1) 	 	 {hand over, fork over, fork out, fork up, turn in, deliver, render}(nselect:0)
{pass, hand, reach, pass on, turn over, give}(nselect:1) 	 	 {release, relinquish, resign, free, give up}(nselect:0)
{pass, hand, reach, pass on, turn over, give}(nselect:1) 	 	 {entrust, intrust, trust, confide, commit}(nselect:0)
{pass, hand, reach, pass on, turn over, give}(nselect:1) 	 	 {entrust, leave}(nselect:0)
Verbo(nselect:0) 	 	 {express, verbalize, verbalise, utter, give tongue to}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {state, say, tell}(nselect:51)
{state, say, tell}(nselect:51) 	 	 {declare}(nselect:2)
{declare}(nselect:2) 	 	 {promise, assure}(nselect:1)
{promise, assure}(nselect:1) 	 	 {pledge, plight}(nselect:0)
{pledge, plight}(nselect:0) 	 	 {vow}(nselect:0)
{pledge, plight}(nselect:0) 	 	 {covenant}(nselect:0)
{pledge, plight}(nselect:0) 	 	 {covenant}(nselect:0)
{pledge, plight}(nselect:0) 	 	 {guarantee, vouch}(nselect:3)
{guarantee, vouch}(nselect:3) 	 	 {bail}(nselect:0)
{guarantee, vouch}(nselect:3) 	 	 {stipulate}(nselect:0)
{guarantee, vouch}(nselect:3) 	 	 {secure}(nselect:0)
{promise, assure}(nselect:1) 	 	 {swear off}(nselect:0)
{promise, assure}(nselect:1) 	 	 {contract, undertake}(nselect:0)
{promise, assure}(nselect:1) 	 	 {undertake, guarantee}(nselect:0)
{declare}(nselect:2) 	 	 {plead}(nselect:0)
{declare}(nselect:2) 	 	 {profess}(nselect:0)
{declare}(nselect:2) 	 	 {condemn}(nselect:0)
{declare}(nselect:2) 	 	 {consecrate, bless, hallow, sanctify}(nselect:0)
{declare}(nselect:2) 	 	 {account, answer for}(nselect:0)
{declare}(nselect:2) 	 	 {propose, suggest, advise}(nselect:1)
{propose, suggest, advise}(nselect:1) 	 	 {recommend, urge, advocate}(nselect:1)
{propose, suggest, advise}(nselect:1) 	 	 {advance, throw out}(nselect:0)
{propose, suggest, advise}(nselect:1) 	 	 {proposition}(nselect:0)
{propose, suggest, advise}(nselect:1) 	 	 {feed back}(nselect:0)
{propose, suggest, advise}(nselect:1) 	 	 {submit, state, put forward, posit}(nselect:0)
{propose, suggest, advise}(nselect:1) 	 	 {move, make a motion}(nselect:0)
{declare}(nselect:2) 	 	 {promise}(nselect:0)
{declare}(nselect:2) 	 	 {take the Fifth, take the Fifth Amendment}(nselect:0)
{declare}(nselect:2) 	 	 {sentence, condemn, doom}(nselect:0)
{declare}(nselect:2) 	 	 {proclaim, exclaim, promulgate}(nselect:0)
{declare}(nselect:2) 	 	 {profess}(nselect:0)
{declare}(nselect:2) 	 	 {swear, depose, depone}(nselect:0)
{declare}(nselect:2) 	 	 {testify, attest, take the stand, bear witness}(nselect:1)
{testify, attest, take the stand, bear witness}(nselect:1) 	 	 {vouch}(nselect:0)
{declare}(nselect:2) 	 	 {decree}(nselect:2)
{decree}(nselect:2) 	 	 {ordain}(nselect:0)
{decree}(nselect:2) 	 	 {ordain, enact}(nselect:0)
{declare}(nselect:2) 	 	 {opine, speak up, speak out, animadvert, sound off}(nselect:0)
{declare}(nselect:2) 	 	 {count out}(nselect:0)
{declare}(nselect:2) 	 	 {affirm, verify, assert, avow, aver, swan, swear}(nselect:18)
{affirm, verify, assert, avow, aver, swan, swear}(nselect:18) 	 	 {hold}(nselect:0)
{affirm, verify, assert, avow, aver, swan, swear}(nselect:18) 	 	 {claim, take}(nselect:0)
{affirm, verify, assert, avow, aver, swan, swear}(nselect:18) 	 	 {attest}(nselect:0)
{affirm, verify, assert, avow, aver, swan, swear}(nselect:18) 	 	 {declare}(nselect:0)
{affirm, verify, assert, avow, aver, swan, swear}(nselect:18) 	 	 {protest}(nselect:0)
{affirm, verify, assert, avow, aver, swan, swear}(nselect:18) 	 	 {assure, tell}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {present, represent, lay out}(nselect:0)
{present, represent, lay out}(nselect:0) 	 	 {argue, reason}(nselect:0)
{present, represent, lay out}(nselect:0) 	 	 {spin}(nselect:0)
{present, represent, lay out}(nselect:0) 	 	 {argue, indicate}(nselect:2)
{state, say, tell}(nselect:51) 	 	 {misstate}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {answer, reply, respond}(nselect:1)
{answer, reply, respond}(nselect:1) 	 	 {call back}(nselect:0)
{answer, reply, respond}(nselect:1) 	 	 {counter}(nselect:0)
{answer, reply, respond}(nselect:1) 	 	 {field}(nselect:0)
{answer, reply, respond}(nselect:1) 	 	 {sass}(nselect:0)
{answer, reply, respond}(nselect:1) 	 	 {retort, come back, repay, return, riposte, rejoin}(nselect:0)
{answer, reply, respond}(nselect:1) 	 	 {bridle}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {precede, preface, premise, introduce}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {articulate, enunciate, vocalize, vocalise}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {get out}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {declare}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {note, observe, mention, remark}(nselect:0)
{note, observe, mention, remark}(nselect:0) 	 	 {comment, notice, remark, point out}(nselect:1)
{comment, notice, remark, point out}(nselect:1) 	 	 {knock, criticize, criticise, pick apart}(nselect:0)
{comment, notice, remark, point out}(nselect:1) 	 	 {wisecrack}(nselect:0)
{comment, notice, remark, point out}(nselect:1) 	 	 {kibitz, kibbitz}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {add, append, supply}(nselect:3)
{add, append, supply}(nselect:3) 	 	 {slip in, stick in, sneak in, insert}(nselect:0)
{add, append, supply}(nselect:3) 	 	 {toss in}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {explain}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {give}(nselect:1)
{give}(nselect:1) 	 	 {quote}(nselect:0)
{give}(nselect:1) 	 	 {cast}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {summarize, summarise, sum, sum up}(nselect:0)
{state, say, tell}(nselect:51) 	 	 {announce, declare}(nselect:35)
{announce, declare}(nselect:35) 	 	 {promulgate}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {curse, cuss, blaspheme, swear, imprecate}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {wish}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {exclaim, cry, cry out, outcry, call out, shout}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {clamor, clamour}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {vociferate, shout out}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {marvel}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {voice}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {raise}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {breathe}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {drop}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {pour out}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {get off}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {platitudinize}(nselect:0)
{express, verbalize, verbalise, utter, give tongue to}(nselect:0) 	 	 {say}(nselect:0)
